primary_label,secondary_labels,filename,collection,rating,scientific_name,common_name,animal_class,duration_in_seconds
21211,[''],21211/XC913858.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,4.28221875
21211,[''],21211/XC913859.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,3.51490625
21211,[''],21211/XC913880.ogg,XC,4.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,7.45053125
21211,[''],21211/XC913881.ogg,XC,4.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,2.7846875
21211,[''],21211/XC913886.ogg,XC,4.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,5.42084375
21211,[''],21211/XC913887.ogg,XC,4.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,0.87875
21211,[''],21211/XC913893.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,2.61140625
21211,[''],21211/XC913894.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,2.7475625
21211,[''],21211/XC913976.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,4.48021875
21211,[''],21211/XC913977.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,3.66340625
21211,[''],21211/XC913978.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,3.65103125
21211,[''],21211/XC913992.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,4.14609375
21211,[''],21211/XC913997.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,0.8045
21211,[''],21211/XC913998.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,0.87875
21211,[''],21211/XC914005.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,3.82428125
21211,[''],21211/XC914013.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,0.82925
21211,[''],21211/XC914025.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,2.7104375
21211,[''],21211/XC914028.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,3.10646875
21211,[''],21211/XC917437.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,4.24921875
21211,[''],21211/XC917444.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,4.69059375
21211,[''],21211/XC917465.ogg,XC,2.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,8.85315625
21211,[''],21211/XC917470.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,9.28221875
21211,[''],21211/XC917471.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,9.26571875
21211,[''],21211/XC920803.ogg,XC,2.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,7.96209375
21211,[''],21211/XC920868.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,5.70134375
21211,[''],21211/XC920870.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,7.61553125
21211,[''],21211/XC920872.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,6.7079375
21211,[''],21211/XC920873.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,9.48021875
21211,[''],21211/XC920881.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,9.74425
21211,[''],21211/XC920888.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,9.85975
21211,[''],21211/XC920892.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,9.67821875
21211,[''],21211/XC925906.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,17.91090625
21211,[''],21211/XC925907.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,7.60728125
21211,[''],21211/XC925908.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,7.8548125
21211,[''],21211/XC925925.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,9.7195
21211,[''],21211/XC928709.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,7.038
21211,[''],21211/XC928710.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,8.11884375
21211,[''],21211/XC928714.ogg,XC,3.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,6.60978125
21211,[''],21211/XC934741.ogg,XC,5.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,51.83196875
21211,[''],21211/iNat1005762.ogg,iNat,0.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,11.02084375
21211,[''],21211/iNat359445.ogg,iNat,0.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,14.889
21211,[''],21211/iNat361221.ogg,iNat,0.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,19.104
21211,[''],21211/iNat361222.ogg,iNat,0.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,6.0
21211,[''],21211/iNat597267.ogg,iNat,0.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,90.1863125
21211,[''],21211/iNat946486.ogg,iNat,0.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,2.54128125
21211,[''],21211/iNat986383.ogg,iNat,0.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,17.04278125
21211,[''],21211/iNat998468.ogg,iNat,0.0,Allobates femoralis,Spotted-thighed Poison Frog,Amphibia,9.984
22333,[''],22333/XC890507.ogg,XC,5.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,17.998375
22333,[''],22333/XC894982.ogg,XC,4.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,60.69009375
22333,[''],22333/XC913746.ogg,XC,3.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,7.59465625
22333,[''],22333/XC949880.ogg,XC,4.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,15.456
22333,[''],22333/iNat1005729.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,5.04165625
22333,[''],22333/iNat1008712.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,13.76
22333,[''],22333/iNat1155704.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,9.9149375
22333,[''],22333/iNat1208354.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,19.824
22333,[''],22333/iNat1236061.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,10.19315625
22333,[''],22333/iNat1237389.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,12.12084375
22333,[''],22333/iNat1237907.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,8.42884375
22333,[''],22333/iNat1239167.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,9.45053125
22333,[''],22333/iNat1241231.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,30.2091875
22333,[''],22333/iNat1245802.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,10.06934375
22333,[''],22333/iNat1273155.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,52.29134375
22333,[''],22333/iNat1274792.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,5.78178125
22333,[''],22333/iNat144601.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,10.44896875
22333,[''],22333/iNat150110.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,20.52646875
22333,[''],22333/iNat233716.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,16.9738125
22333,[''],22333/iNat255294.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,19.584
22333,[''],22333/iNat292304.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,107.36
22333,[''],22333/iNat332150.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,8.15021875
22333,[''],22333/iNat344525.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,12.1440625
22333,[''],22333/iNat34849.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,15.7490625
22333,[''],22333/iNat503234.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,6.87021875
22333,[''],22333/iNat516995.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,26.67975
22333,[''],22333/iNat52742.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,13.776
22333,[''],22333/iNat530453.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,11.14559375
22333,[''],22333/iNat532306.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,15.6735
22333,[''],22333/iNat53679.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,13.01334375
22333,[''],22333/iNat54095.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,8.4520625
22333,[''],22333/iNat554680.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,20.608
22333,[''],22333/iNat560488.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,17.36853125
22333,[''],22333/iNat575726.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,8.96290625
22333,[''],22333/iNat575727.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,10.17034375
22333,[''],22333/iNat576377.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,9.824
22333,[''],22333/iNat578290.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,16.346875
22333,[''],22333/iNat579714.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,11.888625
22333,[''],22333/iNat585061.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,17.792
22333,[''],22333/iNat758022.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,41.56375
22333,[''],22333/iNat815140.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,10.3096875
22333,[''],22333/iNat867912.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,6.3855
22333,[''],22333/iNat894924.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,20.87328125
22333,[''],22333/iNat943181.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,17.97225
22333,[''],22333/iNat976527.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,18.6920625
22333,[''],22333/iNat983570.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,9.42934375
22333,[''],22333/iNat987253.ogg,iNat,0.0,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Amphibia,9.58984375
22973,[''],22973/XC167037.ogg,XC,4.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,55.5363125
22973,[''],22973/XC882793.ogg,XC,4.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,15.69959375
22973,[''],22973/XC882794.ogg,XC,4.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,52.79346875
22973,[''],22973/XC882795.ogg,XC,4.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,90.54040625
22973,[''],22973/XC882796.ogg,XC,4.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,71.23590625
22973,[''],22973/XC882797.ogg,XC,4.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,48.32653125
22973,[''],22973/XC882798.ogg,XC,4.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,110.6285625
22973,[''],22973/XC892927.ogg,XC,5.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,37.248
22973,[''],22973/XC915924.ogg,XC,5.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,16.41765625
22973,[''],22973/XC928991.ogg,XC,4.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,15.568
22973,[''],22973/XC929100.ogg,XC,3.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,19.905
22973,[''],22973/XC929101.ogg,XC,4.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,26.697
22973,[''],22973/iNat1099468.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,20.15409375
22973,[''],22973/iNat1243033.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,12.58496875
22973,[''],22973/iNat1243080.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,18.243
22973,[''],22973/iNat1251026.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,57.40953125
22973,[''],22973/iNat1257590.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,38.504
22973,[''],22973/iNat154035.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,27.10596875
22973,[''],22973/iNat157085.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,21.50275
22973,[''],22973/iNat218912.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,23.89334375
22973,[''],22973/iNat28425.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,40.8555
22973,[''],22973/iNat287261.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,29.4196875
22973,[''],22973/iNat28982.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,11.02303125
22973,[''],22973/iNat29017.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,37.248
22973,[''],22973/iNat318716.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,19.89953125
22973,[''],22973/iNat326854.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,14.868
22973,[''],22973/iNat326860.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,33.516
22973,[''],22973/iNat326966.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,26.136
22973,[''],22973/iNat327135.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,13.152
22973,[''],22973/iNat331404.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,30.72
22973,[''],22973/iNat343840.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,12.1905
22973,[''],22973/iNat348132.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,61.13815625
22973,[''],22973/iNat348440.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,41.7495
22973,[''],22973/iNat348441.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,19.20290625
22973,[''],22973/iNat502463.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,27.56209375
22973,[''],22973/iNat556448.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,44.08
22973,[''],22973/iNat576552.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,25.27490625
22973,[''],22973/iNat581610.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,25.9599375
22973,[''],22973/iNat583590.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,53.89353125
22973,[''],22973/iNat583591.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,67.84871875
22973,[''],22973/iNat58920.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,35.3734375
22973,[''],22973/iNat599374.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,11.92
22973,[''],22973/iNat599375.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,22.3093125
22973,[''],22973/iNat630711.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,131.16953125
22973,[''],22973/iNat726873.ogg,iNat,0.0,Leptodactylus fuscus,Whistling Grass Frog,Amphibia,17.41425
